,Device_ID,Event_ID,Event_start_time,Tags,Free_text,Name_of_cat,Weight_of_cat,Tare_weight,min_sum,max_sum,mean_sum,std_sum,duration_of_event,max_10_dev,max_10_dur,Total_Tare_weight,hour_day
7923,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjoxOGFhYWJhMS02MmVkLTQwY2UtYmJjMS0wODAwNTQ3YjllOTk=,2021-09-02 13:29:35,"['cat in box', 'non_elimination']","12:29:29	13:29:41	Confirmed activity, cat in the box, non-elimination 5s drift",Westley,5305,"[258, -1655, 622, 179]",-594.0,5729.0,1798.5709134615386,2475.73227174652,20.7919739999993,-590.0,5.675,-596,13.5
7924,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjoxOGNmNDhkMS1iOGMzLTRkOTUtYTliZi03Y2VjNWZkODIyNzI=,2021-09-12 15:48:59,"['cat in box', 'urination']","15:48:58	15:51:00	Confirmed activity, cat in the box, urination",Westley,5160,"[1290, -338, -590, 2685]",3025.0,8907.0,6680.206211419753,1685.1103632241498,129.61715700000286,8220.0,10.5,3047,15.8
7925,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjoxOTc4MDJkMi0zYjY1LTQ5MTAtYWZjNS0wNTQyYzJhZTM0MjA=,2021-10-11 04:27:33,"['cat in box', 'urination']","4:27:37		Confirmed activity, cat in the box, urination	Camera did not catch exit",Westley,5216,"[1632, 430, 701, 1874]",4645.0,10542.0,8866.48735549133,1658.252787852879,138.3711159999993,9890.0,11.225,4637,4.5
7926,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjoxY2MzYWE4Ny0xNWQyLTQ1MWItYmM0Zi01ODJlNWIzN2E1NGQ=,2021-03-10 06:41:01,"['cat in box', 'urination']","6:41:14	6:44:38	Confirmed activity, cat in the box, urination  
",Westley,4805,"[253, -315, 1749, 1586]",3306.0,9419.0,7153.469607469512,2125.6626503128905,262.37494600000286,3310.0,48.875,3273,6.7
7927,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjoxYmExMDQ3NC1lZTVhLTRiMmQtYjg4YS02YWU1NzIzN2E2NjY=,2021-09-10 12:40:47,"['defecation', 'cat in box']","12:40:43	12:43:13	Confirmed activity, cat in the box, defecation",Westley,5140,"[458, -656, 1215, 2316]",3353.0,9566.0,8095.221971649485,1328.9377853020983,155.21492100000273,8500.0,10.85,3333,12.7
7928,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjoxYTQ3MTcwZC1lYzQ5LTQ4ZTMtYmIzNy1lNDU4MTI2MWIxNzM=,2021-03-07 18:15:33,"['non_elimination', 'cat in box']","18:15:40	18:15:54	Confirmed activity, cat in the box, non-elimination",Westley,5322,"[708, -948, 1522, 2125]",3387.0,8893.0,4052.9381944444444,1609.082529259117,71.97494600000277,3390.0,49.125,3407,18.2
7929,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjoxZDkyYTEzNi0zZjUyLTQxNjUtOWUxMC1kMjA1YzA4NWExNDM=,2021-09-24 09:00:54,"['cat in box', 'defecation']","9:00:55	9:02:48	Confirmed activity, cat in the box, defecation",Westley,5030,"[-391, -45, 1252, 3133]",3937.0,10132.0,8563.329248366013,1393.5619976585242,122.2722870000025,9010.0,9.5,3949,9.0
7930,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjoxZjMxYjYzNy03ZDc5LTQzZDQtOTc1Mi00NDYzMmNlMTdhOWY=,2021-03-12 07:07:03,"['urination', 'cat in box']","7:07:18	7:09:03	Confirmed activity, cat in the box, urination  
",Westley,5067,"[1743, 98, 2608, 615]",5094.0,10929.0,8276.046565594059,2474.4134526283165,161.5749450000028,5100.0,33.3,5064,7.1
7931,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjoyM2RkZjU4My00MjdjLTQwNTYtYjY0NC1mOGIwMWJmMDUyMTI=,2021-04-11 09:13:14,"['non_elimination', 'cat in box']","2 paws, 4 paws, 2 paws
",,5161,"[-761, -3, -935, 1803]",92.0,5428.0,1747.517025862069,1871.7600495957297,115.97498200000292,100.0,47.95,104,9.2
7932,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjoyMDI0NTVkMS04OGU4LTQ4ODEtOTg4MS1kNTE3NzgyNzA1OTE=,2021-09-24 09:56:36,"['cat in box', 'urination']","9:56:36	9:57:10	Confirmed activity, cat in the box, urination",Westley,5012,"[-16, 182, 318, 3494]",3898.0,10051.0,7186.657451923077,2170.68213391248,41.54154800000288,3990.0,8.075,3978,9.9
7933,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjoyMGFhNjQ3NS0zMmM5LTRhZWItOTYwNi0yZWVkOTQ5OTkxOTI=,2021-04-14 07:16:15,"['urination', 'cat in box']",,Westley,5157,"[-976, -90, -472, 2344]",803.0,6862.0,3337.802197802198,2565.5829956420234,145.57493100000283,830.0,37.575,806,7.3
7934,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjoyMTVhMWFiZi0wNWJjLTQwNWItOGZkMC0yMGZlNjE1NDBiOGY=,2021-09-22 08:31:09,"['cat in box', 'urination']","8:31:11	8:32:19	Confirmed activity, cat in the box, urination",Westley,5030,"[49, 1205, -1, 3404]",4574.0,10516.0,8932.208017676769,1762.9247508815326,79.18716300000278,9710.0,10.775,4657,8.5
7935,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjoyMzJmOGM2Yy1lYTRmLTQ4YTAtOWM0ZS02ZWIxNTEyNjg2Zjg=,2021-03-20 03:08:20,"['cat in box', 'urination']","3:08:02	3:10:05	Confirmed activity, cat in the box, urination  
",Westley,5217,"[3245, -1506, 1315, 703]",3786.0,9582.0,5828.2202743902435,1958.2285960637435,163.97494600000255,3790.0,38.275,3757,3.1
7936,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjoyN2NlOWU1Ny0wMDc5LTQwNGMtODY2NC1iMThlYTIzZDUwYWU=,2021-03-23 14:06:47,"['cat in box', 'urination']","14:06:43	14:07:33	Confirmed activity, cat in the box, urination  
",Westley,5309,"[1014, -1455, 2104, 1586]",3216.0,9274.0,5080.944128787879,2347.6623037400564,105.57493000000018,3260.0,54.425,3249,14.1
7937,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjoyNDAxNDU2My02ZDVjLTQ0MWUtOTM2Zi0xMmVkZjdkOGUwNTY=,2021-04-23 14:30:13,"['cat in box', 'urination']","2 paws to cover
",Westley,5276,"[2398, -1349, 2544, 1317]",3084.0,11282.0,6714.733678343949,2255.34573415728,125.57494600000292,4930.0,41.1,4910,14.5
7938,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjoyNmVlYzU0Ny1hMWY5LTRjOWQtYjYwNS1iYWRlMGE5YWI4MDQ=,2021-10-06 03:36:23,"['cat in box', 'urination']","3:36:22	3:39:07	Confirmed activity, cat in the box, urination",Westley,5170,"[681, 962, 93, 2106]",3877.0,9708.0,8403.96491745283,1455.0645552826377,169.518178000003,9050.0,16.825,3842,3.6
7939,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjoyODJjN2M1Ni1lOTg0LTQzYzQtODhhMC1lY2FhYjdhMGM0OTE=,2021-09-10 00:10:48,"['urination', 'cat in box']","0:10:52	0:12:58	Confirmed activity, cat in the box, urination",Westley,5161,"[1270, 285, 113, 1855]",3540.0,9470.0,6735.844674556213,1813.7977415824041,135.20190900000284,8720.0,10.975,3523,0.2
7940,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjoyODM5YzA4Yy1iMzY5LTQ5ODctYTY3ZC1iZjE1ZDhiMTNkYjg=,2021-04-17 06:48:04,"['cat in box', 'non_elimination']",,Westley,5376,"[569, 1339, -729, 3258]",4368.0,10235.0,5778.570995145631,2254.462877219509,82.37494700000016,4430.0,39.05,4437,6.8
7941,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjoyOTdkNDA2My04MzI2LTRmMDMtYmEyOC0yZWRmMzUzNDY4ZTg=,2021-09-21 13:14:11,"['defecation', 'cat in box']","13:14:10	13:16:29	Confirmed activity, cat in the box, defecation",Westley,5146,"[-174, 1968, 262, 2720]",4754.0,11145.0,9586.508491847826,1320.1097140536,147.26409900000272,9950.0,10.375,4776,13.2
7942,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjoyY2QyN2NlYi0xYmE4LTQxYWUtYjhjMC02NTk1NzdmMzRiYTk=,2021-04-28 12:49:15,"['cat in box', 'urination']","2 paws to cover
",Westley,5276,"[2365, -1513, 3664, -54]",4270.0,11123.0,6599.695157284768,2398.801135482899,120.77494400000272,4390.0,44.4,4462,12.8
7943,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjoyYjFjYTQzNS0yNzI5LTQ3NjYtYWUwMS1lMGJmYmNjZDhhZmU=,2021-09-18 03:29:30,"['urination', 'cat in box']","3:29:34	3:31:04	Confirmed activity, cat in the box, urination
4s drift",Westley,5148,"[1025, 560, 135, 2459]",4120.0,10034.0,8537.341481854839,1667.0943514329967,99.20006000000284,9360.0,11.0,4179,3.5
7944,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjoyYjFmOTczZC1iMzQ2LTQ1NzUtYTA3ZC0yZWZhNjc1MjNiODQ=,2021-09-11 13:18:55,"['defecation', 'cat in box']","13:18:56	13:21:26	Confirmed activity, cat in the box, defecation",Westley,5136,"[648, 889, -169, 1898]",3299.0,9225.0,8097.65891959799,1264.2148779402025,159.22184200000265,8430.0,9.75,3266,13.3
7945,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjoyYzFjYWU3MC1iOTFmLTQzMjItYTE1NS0zNTMwYzRmMTQ1YzY=,2021-03-06 12:16:02,"['cat in box', 'non_elimination']","12:16:06	12:17:24	Confirmed activity, cat in the box, non-elimination",Westley,5429,"[1810, -102, 488, 1347]",3518.0,9647.0,6429.183035714285,2641.9002407760754,134.3749320000029,3530.0,48.575,3543,12.3
7946,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjoyZDI2ZWQ5MC1kMDRiLTRiNGItYjUyNC02NDE5OTc5YjRkYjI=,2021-09-11 10:08:48,"['cat in box', 'urination']","10:08:50	10:09:43	Confirmed activity, cat in the box, urination",Westley,5171,"[1007, 443, -310, 2098]",3165.0,8939.0,6806.926424050633,2020.86847280439,63.185250000002725,3260.0,10.3,3238,10.1
7947,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjoyZjgyNzA3Yy0yY2JhLTRkNmEtOTM2MS0zNTk4M2Q1OWQ5NjY=,2021-10-09 06:32:24,"['cat in box', 'non_elimination']","6:32:30	6:33:04	Confirmed activity, cat in the box, non-elimination	7s drift",Westley,5193,"[-414, 720, 437, 2634]",3370.0,9250.0,7162.925347222223,2198.549137236149,43.16275100000303,3370.0,9.5,3377,6.5
7948,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjoyZTE1NDdiMC03MWEwLTQxNDEtYTRjMC1kMDZjMWE0MWI2YzA=,2021-03-09 06:55:37,"['cat in box', 'non_elimination']","6:55:42	6:57:28	Confirmed activity, cat in the box, non-elimination	attempted elimination",Westley,5343,"[1339, 171, 848, 891]",3242.0,9347.0,5919.802933673469,2660.546844828421,195.97493700000268,3250.0,60.825,3249,6.9
7949,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjozMDlmYmJlYS04NDM0LTRiN2EtOTQ3Ni01NWNhNDAyMjQ2OGY=,2021-03-29 06:42:50,"['cat in box', 'defecation']","6:42:46	6:45:27	Confirmed activity, cat in the box, defecation
",Westley,5273,"[2162, -373, 2501, 1080]",5385.0,11536.0,9144.72495318352,2369.047880173696,213.57492800000276,5390.0,43.5,5370,6.7
7950,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjozMjFiNGYwOS05NzBiLTRlNmUtOTgwZi1jNWRmYmE2NWQ4NWU=,2021-05-03 06:38:52,"['cat in box', 'urination']",,Westley,5162,"[2122, -1535, 2595, 566]",3794.0,9739.0,7413.095964566929,2356.6537627415823,203.17494600000293,3810.0,23.55,3748,6.6
7951,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjozMjg2NDEwMy05ZjMwLTQ3NmUtOTc2ZC0wNjA3ZTkyMWU4MzE=,2021-09-02 16:22:24,"['cat in box', 'non_elimination']","16:22:19	16:22:37	Confirmed activity, cat in the box, non-elimination 5s drift",Westley,5258,"[259, -1655, 620, 182]",-890.0,6984.0,2619.04375,2437.1309097715534,27.99746700000287,-590.0,8.6,-594,16.4
7952,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjozMzljMzVmMS01OTM4LTRjMzktOGY3Ni05ZWJlNmJiYjQ5Mzk=,2021-04-17 06:42:10,"['cat in box', 'defecation']","6:42:02	6:42:56	Confirmed activity, cat in the box, non-elimination	merged
6:43:40	6:46:24	Confirmed activity, cat in the box, defecation	merged
",Westley,5202,"[-280, 1410, -233, 3498]",3980.0,13628.0,7834.838794757034,2446.679679138676,312.77494599998863,4400.0,37.025,4395,6.7
7953,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjozMzU3MzcwOS04ZjBmLTQ0OWQtYjc0NC04ZGRlYzg5ZGM1YzM=,2021-09-27 03:19:21,"['cat in box', 'defecation']","3:19:19	3:22:31	Confirmed activity, cat in the box, defecation",Westley,5093,"[-832, 920, 421, 3217]",3740.0,11443.0,8473.318227091633,1315.8969363826016,200.51314900000307,8860.0,12.275,3726,3.3
7954,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjozN2UyMDhlNi1mMTZiLTQ4MmEtODUxMy1iZTY3YmU2MTZlMTU=,2021-09-13 16:00:07,"['non_elimination', 'cat in box']","16:00:04	16:00:33	Confirmed activity, cat in the box, non-elimination",Westley,5189,"[449, 387, -29, 2136]",2745.0,12972.0,6590.882994186047,2376.99809464291,34.38247400000273,2940.0,6.975,2943,16.0
7955,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjozOGQxMzNlNC1iYTU2LTQ3MjEtOGZmNy1hMGJhMTE2ZDllMDE=,2021-03-07 14:45:18,"['cat in box', 'urination']","14:45:12	14:46:25	Confirmed activity, cat in the box, urination  ",Westley,5303,"[701, -898, 1621, 1973]",3318.0,9175.0,5288.808647260274,2250.2400733470354,116.77494400000272,3410.0,36.5,3397,14.8
7956,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjozOTU0MWVlZC05NWYyLTQwYTYtOGJlZC04NDBjOGVlMjAxYzY=,2021-09-22 10:49:06,"['defecation', 'cat in box']","10:49:07	10:50:18	Confirmed activity, cat in the box, defecation",Westley,4987,"[204, 1036, 11, 3436]",4294.0,19014.0,9025.405643203883,1750.0203740114691,82.3895089999993,4730.0,9.0,4687,10.8
7957,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjozYjRiMjUzYS1lNWM2LTQzYzUtYWI4OC01N2JkMjYxYjQwMWQ=,2021-04-30 06:58:10,"['cat in box', 'defecation']",,Westley,5067,"[2775, -247, 1767, -59]",3939.0,11931.0,7638.84116847826,2387.1945757653784,183.9749430000029,4240.0,47.225,4236,7.0
7958,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjozYjYwNTE4MS1hNGVkLTQ1NTAtYmZiMS1kMzU5NjI1MTcwNWQ=,2021-09-05 10:48:30,"['urination', 'cat in box']","10:48:31	10:49:32	Confirmed activity, cat in the box, urination",Westley,5080,"[-115, 988, 703, 2503]",4112.0,9917.0,8302.235252808989,1832.3730838734498,71.24347600000283,4110.0,8.125,4079,10.8
7959,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjozYmE2ZDQ5OS05MzQyLTQ2NWQtYTk2Yi1iYmUzNDgxNDI3NmY=,2021-03-28 14:37:39,"['cat in box', 'urination']","14:37:38	14:38:50	Confirmed activity, cat in the box, urination  
",Westley,5339,"[2199, -769, 2706, 1254]",5342.0,11388.0,7572.7517254601225,2344.5080152258315,130.37494600000264,5380.0,36.6,5390,14.6
7960,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjozZGE3YTBkNC1hNWI2LTQ3MGItYmUwNi03OGI4NTU0NDJkMDk=,2021-04-30 10:50:03,"['cat in box', 'urination']","2 paws to cover
",Westley,5327,"[2219, -1824, 2358, 1223]",3849.0,10195.0,6918.664331896552,2350.9699565135793,185.57494500000303,3990.0,49.55,3976,10.8
7961,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjozZTA2ZTM5Ny1kYWMyLTQ4NTAtYjNkNC1hODk1NTgyOTQxZGE=,2021-10-07 08:58:50,"['cat in box', 'defecation']","8:58:46	9:00:07	Confirmed activity, cat in the box, defecation",Westley,5145,"[297, 1380, -431, 2292]",3556.0,9810.0,7423.480324074074,1875.5223263716186,86.40737100000297,3560.0,9.75,3538,9.0
7962,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjozZTJmNjI1Zi0xNzQ1LTRjMzQtOTM3ZS0xNDU4MmUyOGVlMTU=,2021-09-29 22:29:41,"['urination', 'cat in box']","22:29:44	22:31:19	Confirmed activity, cat in the box, urination",Westley,5153,"[526, 994, 108, 3031]",4689.0,10374.0,8984.449427480917,1707.5124521785208,104.71516199999934,9850.0,13.475,4659,22.5
7963,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjozZTU3NTFiZS05NzYxLTQ4YzgtYmE3Ni01M2ZhZTkzNzU5ZDM=,2021-09-26 06:49:02,"['non_elimination', 'cat in box']","6:49:02	6:49:34	Confirmed activity, cat in the box, non-elimination",Westley,5222,"[909, 509, -295, 2738]",3837.0,9649.0,7616.498161764706,2214.9108439379247,40.74703400000272,3850.0,6.825,3861,6.8
7964,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjozZWEzMjQzMy0xYWEwLTQ3ZTMtOTJhOS05MmU5ZmIyMWJjN2E=,2021-03-27 08:37:28,"['urination', 'cat in box']","8:37:23	8:38:06	Confirmed activity, cat in the box, urination  
",Westley,5213,"[2049, -1334, 2559, 2336]",5617.0,11437.0,7116.103739754099,2147.3819049257345,97.5749450000028,5630.0,49.35,5610,8.6
7965,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjphMDBiODcwNi1mNThiLTQ2NDEtYjJhYS1kOWE0ZTVjZTQ2ZGM=,2021-09-15 01:34:25,"['cat in box', 'urination']","1:34:25	1:36:35	Confirmed activity, cat in the box, urination",Westley,5154,"[558, 403, -34, 1876]",2830.0,8841.0,7368.451838235294,1463.9241298470504,136.05510600000298,7980.0,12.55,2803,1.6
7966,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjphMGNiZmE5ZC00Njk4LTQ2MzAtOTU4Ny0yMWQzOTUzZTY1MDY=,2021-09-26 06:52:44,"['urination', 'cat in box']","6:52:45	6:54:56	Confirmed activity, cat in the box, urination",Westley,5130,"[891, 470, -234, 2727]",3771.0,10609.0,7267.693679378531,1780.0980095085833,141.4701410000025,3890.0,12.475,3854,6.9
7967,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjphMjEzNGRmNi0xNzM4LTQwZjctOWYwZi05Y2YzMDM5NGE2NDk=,2021-03-15 09:42:35,"['urination', 'cat in box']","9:43:00	9:44:09	Confirmed activity, cat in the box, urination  
",Westley,5277,"[824, -2, 1781, 1653]",4277.0,10391.0,7063.269215838509,2621.2836977244738,128.77494599999932,4280.0,47.275,4256,9.7
7968,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjphMThkMWFhMi1mMjI2LTRhNjEtOWNjZC1jN2Y3OGEyMTJmZWU=,2021-03-24 08:17:55,"['cat in box', 'urination']","8:17:48	8:18:36	Confirmed activity, cat in the box, urination  
",Westley,5202,"[1506, -920, 1749, 762]",3075.0,9094.0,4920.437748015873,2365.3601891056587,100.77494800000296,3110.0,30.625,3097,8.3
7969,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjphMTIzNTg4OS02YjE2LTRjMTItYjk3YS0wNTBjMjkzOTAyYTc=,2021-10-02 03:27:47,"['cat in box', 'non_elimination']","3:27:47	3:28:15	Confirmed activity, cat in the box, non-elimination",Westley,5236,"[1407, -921, 1488, 2490]",4434.0,10331.0,7555.480823863636,2334.9354549705695,35.185684000002766,4460.0,9.725,4464,3.5
7970,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjphMTQ5NTg2Yy0wZWZlLTQzNzItYjc3ZS05NDA1OTNkOTZmMWI=,2021-08-24 06:36:59,"['cat in box', 'defecation']","6:37:05	6:39:29	Confirmed activity, cat in the box, defecation	6s drift",Westley,5059,"[1724, -522, 2190, 1114]",4544.0,10416.0,9111.33014896373,1387.6551679264821,154.46539700000267,9600.0,12.825,4506,6.6
7971,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjphNDJlYThlYi1lYWFjLTQ3NzgtOTc5Zi1iZjMzNDdiMzllNzQ=,2021-03-12 09:44:06,"['defecation', 'cat in box']","9:44:27	9:46:52	Confirmed activity, cat in the box, defecation
",Westley,5229,"[1504, -371, 2373, 1180]",4725.0,10711.0,8381.65442607004,2384.768128939767,205.5749470000028,4730.0,28.875,4686,9.7
7972,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjphNDMyMDBhMy03ZGQ1LTQ0OWYtOWMwNS1kZTAzODU3NGI0OTE=,2021-09-02 06:34:59,"['defecation', 'cat in box']","6:34:58	6:37:54	Confirmed activity, cat in the box, defecation",Westley,5017,"[532, -1423, 628, 568]",331.0,6252.0,5030.323593073593,1195.0686567303128,184.89261500000293,5340.0,14.725,305,6.6
7973,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjphNGUxMDJjNy04MGRjLTQ5ZjYtYjA2OC0yYWRiNzJiOTlkNmE=,2021-10-04 07:26:09,"['cat in box', 'urination']","7:26:07	7:27:05	Confirmed activity, cat in the box, urination",Westley,5128,"[2100, -517, 1199, 1647]",4448.0,10113.0,8014.762731481482,1969.6346370006863,64.75193800000261,4450.0,8.325,4429,7.4
7974,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjphNjUyYWM4OS02MzYxLTQwY2QtYjM0NC04NWU3YTU2NDNmOTY=,2021-09-25 15:53:37,"['cat in box', 'urination']","15:53:40	15:54:51	Confirmed activity, cat in the box, urination",Westley,5175,"[1304, 162, -413, 2744]",3789.0,9464.0,7627.6822400990095,1930.970484087727,80.68185200000278,3820.0,9.625,3797,15.9
7975,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjphNmQ2NjQyYS01NjZmLTQ3MmEtYmFhNS1lMzA3ZTY0YjBiMzk=,2021-10-05 12:57:05,"['defecation', 'cat in box']","12:57:05	12:58:45	Confirmed activity, cat in the box, defecation",Westley,5132,"[-64, 726, 702, 2450]",3812.0,9933.0,8481.294444444444,1516.2573997536267,107.94614299999932,8980.0,12.95,3814,12.9
7976,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjphNmRlNzA4NS1lZWZmLTRmYjItODE3MC0yNTNkYmRkN2IwMmY=,2021-04-11 06:58:06,"['cat in box', 'non_elimination']",,Westley,5294,"[1194, -155, 1723, 1117]",3364.0,9933.0,4619.9553125,1780.7170093529826,79.97494300000028,3870.0,47.925,3879,7.0
7977,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjphNTdkMTRiYy1mN2QxLTQ0ODctOWJhMC03ZTgwMDdkODBlZGE=,2021-04-24 06:51:48,"['cat in box', 'defecation']",,Westley,5146,"[2086, -1447, 2903, 1439]",5012.0,11013.0,8416.439021017699,2427.0221662862655,180.77494600000276,5020.0,32.45,4981,6.8
7978,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjphNThjNjM0Yi0wNmFhLTRmNjEtYTJhMy1hY2FlNzY5NzlkNDg=,2021-10-09 23:54:00,"['cat in box', 'urination']","23:54:02	23:55:17	Confirmed activity, cat in the box, urination",Westley,5165,"[680, 458, 966, 2729]",4848.0,11159.0,8336.611478365385,1958.1423852811156,83.18282900000258,4850.0,9.95,4833,23.9
7979,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjphOTFkNjFhYy02MDQ4LTRhNjktOGZjNy01YjNhNGI4ZjU4YjU=,2021-03-24 11:55:09,"['non_elimination', 'cat in box']","11:55:08	11:55:14	Confirmed activity, cat in the box, non-elimination
",Westley,2602,"[1365, -1027, 1953, 829]",3078.0,5867.0,3248.93671875,572.0892337246647,63.97494600000255,3100.0,49.175,3120,11.9
7980,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjphOTNiZjdhMC1mOWMwLTQ5NGEtYjg2ZC1kZWY3ZTFiODc4NzM=,2021-04-20 06:50:00,"['non_elimination', 'cat in box']",,Westley,5392,"[3217, -1837, 2566, 17]",3961.0,9884.0,6310.381870567376,2576.4539293673406,112.77494600000271,3960.0,50.125,3963,6.8
7981,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjphOWMwZWU0Yy1lNmY2LTQxNmEtYjY4My1lYWRlNzJhZWE4OTU=,2021-09-05 06:48:59,"['cat in box', 'defecation']","6:49:00	6:51:15	Confirmed activity, cat in the box, defecation",Westley,5013,"[-900, -415, -292, 1712]",126.0,8176.0,4815.428694751381,1281.2903953764267,144.90289700000267,5160.0,10.125,105,6.8
7982,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjphOWZlYzNiNi1mMmY1LTQxMzItOGI3NS1jMzczNTQ5NDlmNWE=,2021-04-08 06:58:36,"['cat in box', 'non_elimination']","jumped out of box
",Westley,5226,"[1241, -1302, 1746, 822]",2102.0,10713.0,5578.479110054348,2565.3407334214517,147.17498100000284,2520.0,31.3,2507,7.0
7983,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjphYzdlMzYyNy0wZmM3LTQwOGItYWE2Mi00NDQwZTU0NmQ0Mjk=,2021-04-11 11:23:05,"['cat in box', 'urination']","jumped out of box
",Westley,5265,"[-743, -14, -919, 1788]",-823.0,8026.0,3375.9905478395062,2545.4706555770936,259.1749470000032,130.0,45.575,112,11.4
7984,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjphYzRhZThlOS1kYjZhLTQyMzAtYWU5Ni03MTU4ZGIzYjZiYmE=,2021-10-05 12:39:20,"['cat in box', 'urination']","12:39:21	12:40:55	Confirmed activity, cat in the box, urination",Westley,5215,"[-200, 477, 993, 2523]",3790.0,9890.0,7794.272286821705,1801.908602311851,103.1476089999993,3810.0,9.125,3793,12.7
7985,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjphYzYxM2QxYy01NDA0LTQ3NjQtYTVjYS00MjM2NmVmYTliNmI=,2021-04-08 07:03:35,"['urination', 'cat in box']",,Westley,5180,"[1314, -1314, 1755, 761]",2533.0,8323.0,5417.12082122093,2560.4844778202046,137.5749450000028,2530.0,35.025,2516,7.1
7986,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjphZDkzNDE2Mi1jYzQxLTQ5YjUtYWMxYi03MDUzNjUyNmY3ZDc=,2021-05-02 13:41:45,"['cat in box', 'urination']",,Westley,5236,"[2188, -1803, 2377, 938]",3731.0,9726.0,7132.0362903225805,2490.197108211264,173.5749309999993,3740.0,31.375,3700,13.7
7987,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjphZjc0YzU0Mi1lYTZkLTRmMWYtYjliYy03MjcwZDBlODJiZTI=,2021-05-04 21:09:31,"['cat in box', 'urination']",,Westley,5200,"[1995, -891, 695, 1519]",3325.0,9559.0,6533.542399497487,2514.3806055407745,159.17494400000305,3330.0,31.275,3318,21.1
7988,VA00000000000149,RXZlbnRJbmZvcm1hdGlvbjphZjM0OTI1ZS01YWI2LTRlZmUtOTg3Yi0yNTUzOGJkYzRlNTM=,2021-09-27 06:37:41,"['urination', 'cat in box']","6:37:41	6:39:00	Confirmed activity, cat in the box, urination",Westley,5035,"[-629, 1095, 53, 3242]",3557.0,11672.0,8126.323102678572,1717.8150601955483,89.49554300000017,8850.0,13.2,3761,6.6
