,Device_ID,Event_ID,Event_start_time,Tags,Free_text,Name_of_cat,Weight_of_cat,Tare_weight,min_sum,max_sum,mean_sum,std_sum,duration_of_event,count_max_shift,count_min_shift
5030,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo0NGIyNjM4Mi1kM2IzLTRlNjgtODU4Mi00M2Q1NjJkNWNhOWQ=,2020-12-08T12:51:53-06:00,"['cat in box', 'non_elimination']",,Sparkler,1814,"[3514, 1005, 1217, 2204]",7923,9908,8223.743616,617.5014353,74.374937,0,32
5031,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo0NzU5YzcwNC1jZDI2LTQ3NGEtOWQzZS0yODU2ZjI3NjhkYzE=,2021-01-18T16:42:49-06:00,"['urination', 'cat in box']","16:43:02	16:44:43, jumped out of box
",Sparkler,4642,"[5550, 431, 687, 923]",7594,19440,10332.97618,2278.592945,147.974938,2,40
5032,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo0ODE2MTgxOC1jMTI1LTQxNjctYTcwZi1mYWNjNzU2YzIyZGY=,2021-01-25T21:17:03-06:00,"['non_elimination', 'cat in box']","21:17:23	21:18:32
in and out, jumped out of box

",Sparkler,4611,"[2305, 2745, -599, 3709]",7272,15628,10392.02569,2276.519868,130.374951,37,4
5033,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo0ODRlZGMwZS04MzNhLTRiMjUtOTgwNi00YzZkODQxN2JlODU=,2020-12-09T12:34:09-06:00,"['cat in box', 'urination']",,Sparkler,4557,"[3758, 903, 1284, 2225]",8183,13686,11178.43046,2161.676496,177.574931,30,29
5034,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo0YmRjMTU3MS03NDFhLTQwNzEtOTA2OC1kMmY2OTZmZDlkYmQ=,2021-01-07T10:24:19-06:00,"['cat in box', 'non_elimination']","in and out, jumped out of box
",Sparkler,4721,"[3071, 1468, 1042, 2558]",5337,20557,9307.450212,2039.947117,94.374931,9,11
5035,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo1M2M2ZmY0My0yZWRhLTQxYjYtYjZmYy1lODJmYWUyMmRhZjQ=,2021-01-19T06:30:51-06:00,"['cat in box', 'urination']","6:31:04	6:32:40
",Sparkler,4650,"[5397, 308, 635, 1272]",7614,12939,10276.66257,2289.569975,142.374963,0,32
5036,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo1MGM3NGNjYy03ZjZjLTQzYmMtOGU4OS1iM2ZiNWVlNDAxN2M=,2020-12-26T00:13:03-06:00,"['cat in box', 'urination']","0:13:21	0:14:37	Confirmed activity, cat in the box, urination  
",Sparkler,4631,"[5019, 1540, 830, 886]",8275,13756,10686.81151,2308.555912,126.374932,12,37
5037,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo1MjI1Mjc3Zi0zMzVkLTRiYTEtYTQyNy02NDc5OGJiMmQ5ZWI=,2020-12-24T00:08:29-06:00,"['cat in box', 'non_elimination']","0:08:20	0:11:45	Confirmed activity, cat in the box, non-elimination, jumped out of box
",Sparkler,4575,"[4141, 840, 1196, 2289]",8456,22888,11908.2939,2009.993907,235.174933,2,56
5038,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo1MjY5ZjliMS04NzkyLTRmNGUtYTI5MC01ODViZTljYjMyMDk=,2020-12-12T01:54:46-06:00,"['cat in box', 'urination']",,Sparkler,4544,"[4307, 1098, 823, 1813]",8053,13438,10811.58296,2211.56244,155.174947,2,20
5039,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo1NmJmOTU3OC0zZjBmLTQ4ZGUtYjBhOS02YzI1MjEyMGRmZmM=,2021-01-17T23:39:40-06:00,"['urination', 'cat in box']","23:39:56	23:41:20
",Sparkler,4629,"[3217, 321, 2561, 1606]",7715,13328,10312.06033,2294.511057,138.37494,43,4
5040,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo1ODc5MjhlMi00Zjg2LTQwNjEtYTJjYi0zMDdkNDY5NzNlMWY=,2020-12-14T08:32:11-06:00,"['cat in box', 'non_elimination']",,Sparkler,4532,"[3477, 612, 2246, 1518]",7258,15525,8327.191617,1384.428115,133.574942,7,2
5041,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo1ODljMDA5Ny1lYmI2LTRlOTgtODk4Yy1jMmIwODJiOGJjMjk=,2020-12-02T23:13:39-06:00,"['urination', 'cat in box']",,Sparkler,4557,"[4062, 1962, 1475, 1321]",7989,15618,11785.59463,2186.291245,169.574932,16,107
5042,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo1ODRhYjk0My1mNmZlLTRhZjMtYjExOC1lNTU1MjQxMzc4MWU=,2021-01-27T03:06:01-06:00,"['cat in box', 'non_elimination']","3:05:47	3:09:03
straining
",Sparkler,4500,"[3582, 1187, 795, 2437]",8009,13587,11301.10802,1954.914899,239.974939,90,90
5043,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo1OWU3MzYzYS01ZjQzLTQ4ZjQtOTM5MS05ZDc4MTEwMjVmOWM=,2020-12-01T13:07:00-06:00,"['cat in box', 'defecation']",,Sparkler,4533,"[2174, 2125, 1800, 2673]",7390,20782,11915.80488,2112.793078,193.574931,154,58
5044,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo1YmI3N2U3ZC00MWZiLTRmOGEtYjdjMS1iZDVhNjBmMjk3MDE=,2021-01-15T08:10:31-06:00,"['urination', 'cat in box']","jumped out of box
",Sparkler,4600,"[4639, -515, 2590, 1150]",6916,21827,10155.9261,2320.418917,118.374946,21,0
5045,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo1YWQxYWM1NS01NmM0LTQ1MzItYjA1YS1jYjI2ZTM4NmQyZjU=,2021-01-18T06:42:33-06:00,"['defecation', 'cat in box']","6:42:55	6:45:45
",Sparkler,4604,"[4771, 661, 845, 1281]",7586,13379,10961.46453,2031.21787,231.174931,0,100
5046,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo1YWY5MzU3Ni1jNWY3LTQxNTctYmZhMy1hNjJjNWU5ZGE0NzQ=,2020-12-20T12:36:58-06:00,"['defecation', 'cat in box']","12:36:45	12:40:30	Confirmed activity, cat in the box, defecation, jumped out of box
",Sparkler,4574,"[3862, 590, 2421, 2166]",8694,14886,12582.27323,1919.078955,264.774948,63,12
5047,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo2M2Y2ODEwZC0xZWNlLTRlY2YtYWI2Zi0zMDNmMDVlYTMxMDE=,2021-01-20T03:10:15-06:00,"['cat in box', 'urination']","3:10:25	3:11:52
",Sparkler,4656,"[2862, 1376, 2000, 1267]",7517,12731,9928.946203,2315.42219,126.374932,32,13
5048,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo2MDA2OGRiMS05MGFiLTQzN2MtODczZS1kN2IzMTQ5N2I1MWI=,2020-12-26T11:57:10-06:00,"['cat in box', 'urination']","11:57:20	11:58:26	Confirmed activity, cat in the box, urination, jumped out of box 
",Sparkler,4629,"[4659, 375, 1374, 1790]",8051,21740,10220.27332,2317.820631,107.174931,2,3
5049,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo2MGEwYTQ2MC1jNmY1LTQ4ODEtYTFlMC1kMGZjODk0ZWJiNmM=,2021-01-12T10:24:18-06:00,"['cat in box', 'defecation']","jumped out of box
",Sparkler,4586,"[3143, 1471, 1071, 2522]",7250,23192,11687.92602,1994.297104,243.974943,150,136
5050,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo2MGRmNGVlMi0zZjJkLTQ2N2MtYjA4NS01NDc0NzA2ZGQ3NDU=,2021-01-02T00:42:57-06:00,"['cat in box', 'non_elimination']","0:43:24	0:47:56	Confirmed activity, cat in the box, non-elimination	attempted elimination
",Sparkler,4622,"[3310, 1534, 1252, 3399]",9510,15050,13154.90378,1862.739354,303.974931,221,153
5051,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo2MWJmZDMyMy0wNGNiLTRjMmQtYjJmNy0wOWI4MWIxZGEzZjA=,2021-01-15T13:06:05-06:00,"['urination', 'cat in box']",,Sparkler,4646,"[4490, -540, 2574, 1389]",7814,15240,10787.51719,2251.600113,159.974931,4,12
5052,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo2MzkwZTIxNS0zODJjLTQ0YWMtYjdhNy01ZWNlZDNlMWU3NDg=,2020-12-13T23:17:06-06:00,"['cat in box', 'defecation']",,Sparkler,4533,"[2979, 1700, 1277, 2246]",7880,23315,11680.1707,1942.813813,254.374933,137,65
5053,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo2NDEwYjIzOS05NTIxLTQ3ZmYtODdiMi01ZTI3ZGZiNjFjNjY=,2020-12-24T20:18:11-06:00,"['cat in box', 'non_elimination']","20:18:35	20:19:16	Confirmed activity, cat in the box, non-elimination, jumped out of box
",Sparkler,1474,"[4323, 1549, 1014, 1486]",8085,16323,9389.308036,1641.122448,100.774933,2,11
5054,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo2NWVlZTEwYy1iYjdiLTRhMDQtOWM5ZC1hNDAxY2ZjZWQ4ZDg=,2020-12-31T10:31:26-06:00,"['cat in box', 'defecation']","10:32:02	10:34:52	Confirmed activity, cat in the box, defecation	jumped out of box
",Sparkler,4577,"[3993, 1927, 776, 2810]",9298,17682,12858.60237,2052.940044,217.574933,50,20
5055,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo2OGVlMDZiOS04MWU4LTQ4Y2EtOTQ1Zi0xYTY5YmZmN2FjMjA=,2021-01-17T02:31:15-06:00,"['non_elimination', 'cat in box']",,Sparkler,4736,"[4513, 1360, 120, 1830]",7817,12988,9925.98781,2279.946033,112.774932,2,1
5056,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo2OTE5NzdhYy0wZTZiLTRmMzQtOGUxMy02NDkxNzc3MzlkMTU=,2020-12-10T09:04:50-06:00,"['cat in box', 'non_elimination']",,Sparkler,4552,"[4380, 1510, 1466, 773]",8138,13650,9298.556641,1930.736374,153.574931,10,2
5057,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo2OThkYTNkMy00NGJlLTRiMzAtYTYzYi1lMzIxMGVmODkzNjE=,2020-12-15T02:06:15-06:00,"['non_elimination', 'cat in box']","2:05:49	2:06:41	Confirmed activity, cat in the box, non-elimination
",Sparkler,4725,"[3541, 623, 2142, 1537]",7225,13582,8626.25,1724.153509,72.774939,11,0
5058,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo2OTUzZmJjZC0wZmVjLTRlN2QtYTNkYi0yMDU5N2JiODkwOWM=,2020-12-26T22:37:00-06:00,"['urination', 'cat in box']","22:37:29	22:39:03	Confirmed activity, cat in the box, urination  
",Sparkler,4623,"[4984, 147, 1233, 1850]",8221,13649,10987.81316,2259.445754,151.174932,16,24
5059,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo2OWIwMmVhZi0wM2JmLTRkOWItODE5ZS0yYjBmZTBjYmE1ZGU=,2021-01-13T22:23:50-06:00,"['urination', 'cat in box']",,Sparkler,4623,"[4164, 527, 1796, 1564]",8052,13187,10641.81834,2246.871861,145.574943,8,36
5060,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo2YjI2MjU2Mi03ZDdkLTQyZjctYWNhOC04OTc4YWZlOTlkMzE=,2021-01-05T12:53:48-06:00,"['cat in box', 'non_elimination']","in and out, 2 paws then 4
",Sparkler,4637,"[1753, 2137, 99, 5032]",8770,22786,10711.40781,2167.308618,111.974964,0,67
5061,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo2YjU3ZmZkZi1iM2NjLTQ5MWEtOGQyOC02YjUwNTFkMzI2MjY=,2020-12-31T06:57:33-06:00,"['urination', 'cat in box']","6:58:22	6:59:26	Confirmed activity, cat in the box, urination  	jumped out of box
",Sparkler,4601,"[2582, 2183, 985, 2040]",7130,22042,10166.51875,2312.402253,123.974938,27,104
5062,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo2YjZhZWNhMC1mNzAxLTRlYWEtODFkNi02NjU4ZWJiNTdmMjg=,2020-12-10T12:44:21-06:00,"['cat in box', 'non_elimination']",,Sparkler,4549,"[4586, 1137, 1417, 1005]",8053,13797,9915.963627,2107.592347,146.374942,6,14
5063,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo2YmU0ZTZkNS02ZjA3LTQ1M2QtYTAyNi03NmY2MTY5Yjk4MjQ=,2021-01-11T06:28:37-06:00,"['urination', 'cat in box']","jumped out of box
",Sparkler,4596,"[3637, 628, 1268, 2364]",6651,21436,9996.971673,2310.01573,111.174936,9,12
5064,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo2YWM0ODU5ZC0xNDAzLTQwOGUtYWVjYi02YWE5OGVlYzE3YmU=,2020-12-14T08:23:53-06:00,"['cat in box', 'non_elimination']",,Sparkler,4575,"[3519, 557, 2330, 1439]",6451,20859,8744.18787,1617.04834,135.174949,27,0
5065,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo2ZGJhZjYwYS1kNGMxLTQwZDktOGQyYS03NmNmMGQxM2QwYjg=,2021-01-07T03:11:13-06:00,"['cat in box', 'urination']","jumped out of box
",Sparkler,4599,"[3852, 1801, -359, 2791]",7541,21026,10392.61242,2306.09917,123.174942,38,4
5066,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo2ZjkwNGJiNS00MDI5LTQ5ZTAtYWJkNy1mZWZkNTdmODI5ZDA=,2020-12-13T09:35:02-06:00,"['cat in box', 'non_elimination']",,Sparkler,4710,"[3137, 1335, 937, 2785]",6760,15239,9140.86096,1845.530495,110.374938,24,1
5067,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo2ZmY3ODViMy0zZjFlLTRlMTktYmJiNC1hZjE4YjM5ZDI5ZDU=,2021-01-01T03:38:48-06:00,"['cat in box', 'urination']","3:39:38	3:40:50	Confirmed activity, cat in the box, urination  
",Sparkler,4612,"[3484, 1915, 1581, 2554]",9527,14728,11979.52128,2293.386874,130.374932,27,14
5068,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo2ZmZhZWI4Yi04Zjg0LTQ2MzMtYjcwNS1kYjYxYzcyMzY3NzM=,2021-01-25T23:28:35-06:00,"['non_elimination', 'cat in box']","23:28:49	23:31:08
straining
",Sparkler,4487,"[2574, 2835, -604, 3363]",8109,15025,11297.18416,2085.01736,194.374941,30,60
5069,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo3MjI3MTRiYy05N2UxLTQyMjAtOTZkMi01NGRjYmViYzQyMGE=,2021-01-19T13:32:51-06:00,"['cat in box', 'urination']","13:33:17	13:34:35
",Sparkler,4633,"[2888, 1214, 2040, 1346]",7492,13188,10064.6526,2297.933212,136.774938,25,52
5070,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo3MmE5NmFlNC02YzA1LTRmZTItYWY0Ni1hNWMzZGVmMTUwY2E=,2020-12-02T12:40:47-06:00,"['urination', 'cat in box']",,Sparkler,4562,"[3476, 2321, 1602, 1378]",8241,17143,12345.09957,1903.103356,270.37493,46,78
5071,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo3MTU3MWE4Ni1mMzZkLTQzOTktODhmZi00Y2Q5NWY1ZDRkMzM=,2021-01-25T23:32:22-06:00,"['cat in box', 'non_elimination']","23:32:43	23:32:53
",Sparkler,4598,"[1756, 3439, -604, 3623]",7264,17028,8796.764931,1430.076824,71.974933,8,4
5072,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo3MzFhZjg5NS1kODQ2LTRlMDUtYWEzYS0xMTFiMmFmMTVkOWY=,2021-01-26T02:30:18-06:00,"['partial cat in box', 'non_elimination', 'cat in box']","2:30:38	2:30:43
2 paws
",Sparkler,2942,"[1757, 3259, -438, 3589]",7465,11508,8378.735899,724.4679623,65.574933,0,0
5073,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo3Mzk3OWJmNS1lMmZkLTQzOTItODAzMy0zNTQ2M2I3ZjU5M2E=,2021-01-16T18:17:03-06:00,"['urination', 'cat in box']","jumped out of box
",Sparkler,4627,"[3966, 1228, 530, 2044]",6917,21798,10818.08583,2211.770897,176.774931,60,35
5074,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo3N2RmNGRkMC1jNzllLTQ5N2MtYmFkZS00N2NmOTFmYmJjZjE=,2020-12-22T12:41:57-06:00,"['cat in box', 'non_elimination']","12:42:11	12:42:26	Confirmed activity, cat in the box, non-elimination, 2 paws at end
",Sparkler,4664,"[3443, 1892, 360, 2918]",8384,14969,9145.134641,1333.728105,75.174931,4,18
5075,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo3NmI1NjBkMS03YjhjLTQwOWItYjVkNS00M2MzNWRkNDE1ZTk=,2021-01-04T21:42:14-06:00,"['urination', 'cat in box']","21:42:08	21:43:29	Confirmed activity, cat in the box, urination  
",Sparkler,4636,"[2220, 2906, 8, 3974]",9116,14358,11677.83971,2297.87952,135.974937,4,0
5076,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo3NWIxZTAzMC05MzU2LTQ4MTctOGNiMi0wMjkyOTY5ZDEyOGI=,2020-12-17T13:47:41-06:00,"['cat in box', 'non_elimination']","13:47:58	13:48:14	Confirmed activity, cat in the box, non-elimination, jumped out of box
",Sparkler,4745,"[4018, 457, 1368, 2094]",7637,16312,8575.130682,1603.805245,70.374941,0,2
5077,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo3OGY3YzEzNi01Y2Y4LTRlYTItYWFkYy1jYWM5ZTMyYjU2M2Q=,2021-01-27T03:03:21-06:00,"['cat in box', 'urination']","3:03:10	3:04:43
",Sparkler,4513,"[3474, 1326, 876, 2309]",7986,13233,10560.5256,2228.625398,141.57493,12,16
5078,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo3OTczM2ZlMy04ZDVlLTQ1NDYtOGMwOS1kNWEyZTc1MDBkZTI=,2020-12-23T13:53:00-06:00,"['cat in box', 'urination']","13:53:07	13:54:18	Confirmed activity, cat in the box, urination  
",Sparkler,4633,"[4343, 901, 1226, 1982]",8453,14282,10689.43495,2301.420574,117.574933,8,24
5079,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo3YmM1NTE1OS1lYjM3LTRhNTctOWIyOS01Mzc1MDliNGI5MzY=,2021-01-17T13:10:41-06:00,"['urination', 'cat in box']","13:10:19	13:11:46
",Sparkler,4651,"[3280, 127, 2341, 1943]",7694,14199,9660.423903,2287.780461,104.774932,22,30
5080,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo3YWViMTQzYS00MDZjLTQwMTAtYjBlMi0wYTBhYTliZDBkMzA=,2021-01-10T06:50:20-06:00,"['cat in box', 'non_elimination']","jumped out of box
",Sparkler,4945,"[3181, 931, 1543, 2275]",6663,14935,8303.124421,1287.376095,86.37494,8,2
5081,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo4M2VhNWM4Ny1hNWYxLTQxODctOWViNC0yOTViZjJlYjkwNDE=,2020-12-02T06:42:42-06:00,"['urination', 'cat in box']",,Sparkler,4560,"[2340, 2456, 1631, 2377]",8347,16618,10863.67052,2274.388369,110.374932,38,6
5082,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo4MmEwMmQyOS03NzIwLTQ3YzMtOTY4My1lNjRiZWZkNGQ3M2E=,2020-12-08T12:56:31-06:00,"['cat in box', 'non_elimination']",jumped in and out,Sparkler,4738,"[3500, 1011, 1202, 2210]",7396,15896,9535.962874,2191.969643,93.574945,17,2
5083,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo4MTdhZjlhMy0yZTZjLTQxNzQtYWI1Ni1lODVhMTA1M2U1MmE=,2020-12-15T02:02:26-06:00,"['non_elimination', 'cat in box']","2:02:39	2:03:15	Confirmed activity, cat in the box, non-elimination
",Sparkler,4571,"[3550, 614, 2169, 1521]",7769,14649,9512.170971,2190.137847,96.774956,2,0
5084,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo4NjkyZjU1MS1kMGY4LTQ3MWEtOTliZC1kNDczOGExYzJlMjg=,2021-01-14T10:20:06-06:00,"['urination', 'cat in box']","jumped out of box
",Sparkler,4594,"[5096, 206, 2544, 160]",7920,16891,10485.75824,2294.605105,130.374936,0,14
5085,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo4NWVkMDkyMi05NThlLTQ1MjItYjMwYi0zMWQ1NWQ5YzUzM2U=,2020-12-02T11:10:34-06:00,"['urination', 'cat in box']",,Sparkler,4577,"[3560, 2271, 1335, 1599]",8775,15328,10237.90658,2122.132105,152.774935,75,35
5086,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo4NzZjMjIyMS1iNjg3LTQ1NmEtYWUwNC1hMGUyNzE4MWYxMzQ=,2021-01-24T22:39:13-06:00,"['cat in box', 'urination']","22:39:05	22:43:52
urination then straining
",Sparkler,4529,"[1760, 2620, 155, 3741]",8245,13838,11979.18037,1768.96599,322.374949,74,32
5087,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo4ZWJhOWJlOS00N2UwLTQ2NzMtOTAyNC1jNzFhMWU2NDIyMWE=,2021-01-20T09:01:21-06:00,"['cat in box', 'non_elimination']",,Sparkler,4665,"[4738, 1009, 1313, 1521]",8582,17091,9571.196289,1877.752875,76.774932,0,11
5088,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo5M2U5ZGVjYS1lNDBkLTQ1ZWQtYmMyNC04YTUyOGU3ZTg2YjQ=,2020-12-22T08:24:51-06:00,"['cat in box', 'urination']","8:25:05	8:26:00	Confirmed activity, cat in the box, urination  
",Sparkler,4573,"[3311, 2099, 348, 2846]",8616,15631,10525.18424,2240.783489,130.374933,7,10
5089,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo5MmVhYTQxZi1hMzQ2LTQwMjctYWFlYi1jNWUyOWU0NDA1M2U=,2020-12-12T14:02:54-06:00,"['cat in box', 'non_elimination']",,Sparkler,4616,"[3499, 604, 1099, 2701]",7560,15470,8776.582721,1787.795864,108.77494,6,3
5090,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo5NDE1YWNhZi0wMzVkLTQxNTYtYjZkYy05MjhjNWRlNGQ4Mzg=,2020-12-11T09:38:57-06:00,"['cat in box', 'non_elimination']",,Sparkler,4524,"[3973, 1484, 848, 1735]",7068,16909,9679.94465,2189.246844,94.374933,4,12
5091,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo5YjQxMTMyNi1lYzU0LTQyNmYtYjgwZS01ZjEzYzFiOGNlOWU=,2021-01-01T17:24:06-06:00,"['urination', 'cat in box']","17:24:46	17:26:01	Confirmed activity, cat in the box, urination  	jumped out of box
",Sparkler,4673,"[3468, 1349, 1110, 3553]",9481,17081,11822.18088,2336.159581,120.774932,28,10
5092,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo5YmQxMzdkZi0yMjRjLTRkMjItOWNhYi1jNDM2ZmZmZDlmYzY=,2020-12-06T01:13:26-06:00,"['cat in box', 'urination']",,Sparkler,4350,"[2054, 2563, 1233, 2657]",8725,13622,10732.73077,2137.761791,114.374931,4,20
5093,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjo5ZjIxNjRmMC1lM2UyLTQxYjEtYjhlMC1hYmMzZTJlYjAwNzQ=,2020-12-08T01:11:41-06:00,"['cat in box', 'urination']",,Sparkler,4520,"[3617, 933, 1804, 1576]",7201,14889,9979.4724,2250.329611,109.57494,2,19
5094,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjowMjZjZTU4MS0wMWNkLTQwYTktOWI5OC04NDlkMTQ2ZDgyZGU=,2021-01-02T11:11:35-06:00,"['cat in box', 'urination']","11:12:32	11:13:37	Confirmed activity, cat in the box, urination  
",Sparkler,4600,"[3510, 1932, 75, 3819]",8898,22807,11746.27787,2309.000551,125.574931,26,20
5095,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjowMWE3MjMyMi0yYjVmLTRlZDMtOWVjOS1mZTZjMDJjYWE4YjM=,2020-12-22T08:34:19-06:00,"['cat in box', 'non_elimination']","8:34:33	8:35:10	Confirmed activity, cat in the box, non-elimination, jumped into and out of box
",Sparkler,4686,"[3424, 1922, 313, 2959]",8317,16283,10371.83918,2216.351151,98.374969,3,24
5096,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjowOWZjZWE0My05ZGM4LTQ0OGQtOTM0MC0wYjMxMzYzZDA2NmY=,2020-12-19T00:40:25-06:00,"['cat in box', 'non_elimination']","0:40:26	0:42:01	Confirmed activity, cat in the box, non-elimination, jumped into and out of box
",Sparkler,4601,"[5821, -364, 1746, 678]",7698,18345,10477.71021,2288.992358,155.174936,0,10
5097,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjowY2RmOTcyMi1iMWViLTRhNTgtOTE4ZC0yZTc5Mjc5YjJmZTE=,2021-01-22T18:18:16-06:00,"['cat in box', 'urination']","18:17:56	18:19:32
",Sparkler,4672,"[3581, 1319, 998, 2493]",8396,13696,10877.09686,2326.056938,128.774949,18,49
5098,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjowYjIwZWQ2ZC05MjNjLTQ0NzEtODEzZS0zOGI4NDdhODRhMzM=,2020-12-21T12:13:42-06:00,"['non_elimination', 'cat in box']","12:13:38	12:14:31	Confirmed activity, cat in the box, non-elimination
",Sparkler,4438,"[2909, 2025, 2072, 1817]",8751,14381,10142.36668,1761.796751,99.174932,20,18
5099,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjowYmJlZmQxOS1kMjQ5LTQxZDgtYTRmZC1jMjk0NjQ2MDMyMjI=,2021-01-19T14:57:00-06:00,"['cat in box', 'non_elimination']","14:57:26	14:58:16, straining, jumped out of box
",Sparkler,4662,"[2873, 1365, 2010, 1249]",7495,17730,9481.398554,2255.375786,107.174939,5,4
5100,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjoxMzhlZTFkYS0wY2U2LTQwYmYtYWJmYi0zYjUzYTM5Y2M1MWQ=,2021-01-23T13:39:29-06:00,"['non_elimination', 'cat in box']","13:39:36	13:40:14
jumped out of box
",Sparkler,3677,"[1756, -901, 2034, 629]",3732,9851,4731.81355,1359.176896,95.174931,0,0
5101,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjoxOGEwZGJiZC04ZjM5LTQzNWEtYWY3ZC02OTMyYzM2YmE3NGQ=,2020-12-25T04:54:20-06:00,"['urination', 'cat in box']","4:54:27	4:57:21	Confirmed activity, cat in the box, urination,  	jumped out of box
",Sparkler,4585,"[4850, 1260, 729, 1563]",8286,20822,11715.70853,2066.687196,215.174963,2,49
5102,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjoxYjk4YzUwOC1lNjhlLTQzNjQtODI0MC00NzhiYjdmNTBhYTE=,2021-01-21T22:42:11-06:00,"['cat in box', 'non_elimination']","jumped out of box
",Sparkler,4812,"[2881, 853, 1132, 3649]",8412,16081,9207.416784,1663.86647,71.174951,2,6
5103,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjoxZjdlMTQwMC1lZTdhLTQ4OGItYjk0Zi04ODE0Y2FkMjIzMGE=,2020-12-08T01:14:29-06:00,"['cat in box', 'non_elimination']",,Sparkler,4610,"[3809, 721, 1759, 1655]",7936,12837,9130.20012,1961.001571,83.174932,10,0
5104,VA00000000000110,RXZlbnRJbmZvcm1hdGlvbjoxZmI5ZTVlYi03MTU3LTQ0ODgtODEwZi0zNzE0MDQxNTc3YzU=,2021-01-05T22:04:55-06:00,"['urination', 'cat in box']","jumped out of box
",Sparkler,4494,"[1764, 2119, 667, 4494]",3533,17048,11443.49805,2292.411397,127.974956,4,4
